Timestamp,Beauly Heat Demand With Gas Boilers,Errochty Heat Demand With Gas Boilers,Peterhead Heat Demand With Gas Boilers,Denny_Bonny/bridge Heat Demand With Gas Boilers,Neilston Heat Demand With Gas Boilers,Strathavenorness Heat Demand With Gas Boilers,Torness Heat Demand With Gas Boilers,Eccles Heat Demand With Gas Boilers,Harker Heat Demand With Gas Boilers,Stella_West Heat Demand With Gas Boilers,Penwortham Heat Demand With Gas Boilers,Deeside Heat Demand With Gas Boilers,Daines Heat Demand With Gas Boilers,Marsh_Stocksbridge Heat Demand With Gas Boilers,Thornton-Drax Heat Demand With Gas Boilers, Keadby Heat Demand With Gas Boilers,Ratcliffe Heat Demand With Gas Boilers,Feckenham Heat Demand With Gas Boilers,Walpole Heat Demand With Gas Boilers,Bramford Heat Demand With Gas Boilers,Pelham Heat Demand With Gas Boilers,Sundon_East Heat Demand With Gas Boilers,Melksham Heat Demand With Gas Boilers,Bramley Heat Demand With Gas Boilers,London Heat Demand With Gas Boilers,Kemsley Heat Demand With Gas Boilers,Sellindge Heat Demand With Gas Boilers,Lovedean Heat Demand With Gas Boilers,S_W_Pensiula Heat Demand With Gas Boilers
02/12/2022 13:00,449080.1514,567438.1308,11611869.17,2857914.438,3150804.787,1153247.137,11272167.75,4199261.012,7287580.014,75074613.56,36082363.09,14996885.65,14996885.65,14996885.65,14996885.65,23474385.94,28933373.02,17774216.12,13327270.59,60199991,25026228.42,8713728.004,45881439.8,60909867.29,257198466.4,27659495.42,9441279.065,31181001.93,25983435.06
02/12/2022 14:00,449080.1514,567438.1308,1156683.1,2857914.438,3011334.762,1102198.781,11710503.91,4362555.951,6967614.233,54612484.56,9638521.932,19538945.71,19538945.71,19538945.71,19538945.71,23474385.94,28933373.02,73939201.78,16783605.91,22731684.95,45971157.77,71526352.5,72510865,11676396.88,141001939.7,27659495.42,1232499.107,31181001.93,13423366.04
02/12/2022 15:00,6383243.501,567438.1308,11499752.75,2857914.438,3150804.787,1153247.137,12103677.67,4509026.381,10969052.78,6250178.034,31092332.2,2647181.134,2647181.134,2647181.134,2647181.134,23474385.94,52488868.88,17774216.12,19502166.12,22731684.95,45971157.77,71526352.5,23397885.75,40635416.99,29706116.1,6925715.617,5242087.765,31181001.93,27006686.7
02/12/2022 16:00,1056752.814,567438.1308,5004205.316,2857914.438,3150804.787,1153247.137,10865092.19,4047611.699,1706772.914,25458429.75,37914218.85,3267931.366,3267931.366,3267931.366,3267931.366,4460055.35,52488868.88,17774216.12,16681392.57,52040906.4,22909252.56,71526352.5,32018276.5,5751204.503,86995163.53,9322911.043,4518799.898,3453000.569,18522795.65
02/12/2022 17:00,637505.7663,567438.1308,4320259.998,2857914.438,3011334.762,1102198.781,10882777.73,4054200.156,4571567.914,27835923,80957749.96,8889928.266,8889928.266,8889928.266,8889928.266,19245951.15,47677448.44,84037101.89,3682226.384,29618065.48,7256292.463,53732965.99,60859996.22,17912917.9,18560497.63,16459969.52,3773942.232,16078473.94,9713383.767
02/12/2022 18:00,637505.7663,2026686.647,580397.7784,10207451.2,5807607.19,2125681.157,11272167.75,4199261.012,4904892.114,61192792.09,60147615.16,1900854.498,1900854.498,1900854.498,1900854.498,10031758.88,26721092.94,31044327.68,2487946.964,7352995.163,15745923.43,18928294.88,7092201.839,25582257.05,135235215.3,10783152.98,3824078.07,16078473.94,2168447.929
02/12/2022 19:00,2085087.771,2026686.647,1252310.882,10207451.2,16907572.73,6188453.797,11193147,4169823.129,9395891.869,30726316.29,7041652.214,2489223.437,2489223.437,2489223.437,2489223.437,10031758.88,17074052.23,19479955.64,1765117.204,2433168.09,16170419.53,14707038.98,34882215.8,4662940.826,133476038.4,10783152.98,5289982.517,16078473.94,9695654.107
02/12/2022 20:00,832112.5373,807271.2134,3197517.167,4065838.954,16907572.73,6188453.797,11193147,4169823.129,7563286.988,5704823.465,13476164.12,6560636.085,6560636.085,6560636.085,6560636.085,20618160.65,17074052.23,6130264,9562554.976,2914633.262,8523951.418,14707038.98,40051573.28,17387343.42,81104493.4,12350484.13,5070198.588,11887731.72,13504650.14
02/12/2022 21:00,832112.5373,807271.2134,6729145.469,4065838.954,16907572.73,6188453.797,14611287.28,5443195.167,5265980.208,25636332.78,33402889.44,9886188.002,9886188.002,9886188.002,9886188.002,2640015.065,17074052.23,19479955.64,3772720.326,2114635.468,8523951.418,4562005.308,6679794.254,43693897.36,81104493.4,12350484.13,6634012.948,11887731.72,13504650.14
02/12/2022 22:00,832112.5373,2026686.647,6729145.469,10207451.2,5807607.19,2125681.157,3924209.916,1461899.971,2101536.546,25636332.78,36113548.57,13323802.58,13323802.58,13323802.58,13323802.58,1532268.523,17074052.23,45849760.29,1923565.652,2914633.262,16170419.53,14707038.98,62086535.56,43693897.36,61024684.81,10783152.98,5474809.403,16078473.94,13956636.46
02/12/2022 23:00,3772001.44,2026686.647,6625373,10207451.2,5807607.19,2125681.157,12775344.64,4759244.882,9526354.335,5704823.465,39901538.81,7186797.965,7186797.965,7186797.965,7186797.965,1532268.523,47677448.44,45849760.29,1155230.415,2433168.09,16170419.53,14707038.98,60859996.22,34478557.08,157610771.5,10783152.98,5289982.517,3453000.569,34860704.01
03/12/2022 00:00,832112.5373,807271.2134,3307935.037,4065838.954,5807607.19,2125681.157,11193147,4169823.129,12147151.52,21198733.05,39901538.81,7506077.813,7506077.813,7506077.813,7506077.813,19245951.15,47677448.44,45849760.29,14789448.01,16135943.33,8523951.418,18928294.88,76056544.23,17718648.15,133476038.4,10783152.98,6634012.948,36158212.78,34061434.75
03/12/2022 01:00,2085087.771,807271.2134,3197517.167,4065838.954,5807607.19,2125681.157,12220875.3,4552686.433,4904892.114,30726316.29,39132386.93,18932509.27,18932509.27,18932509.27,18932509.27,19245951.15,47677448.44,84037101.89,14789448.01,26905386.85,15745923.43,41583877.05,76056544.23,17863217.36,54137957.27,10783152.98,821256.0346,36158212.78,34061434.75
03/12/2022 02:00,2085087.771,807271.2134,11494709.79,4065838.954,3150804.787,1153247.137,11895273.45,4431388.809,1706772.914,62637545.42,31092332.2,6375908.951,6375908.951,6375908.951,6375908.951,10031758.88,47677448.44,84037101.89,20551547.85,14367273.61,18217212.26,56488354.52,32018276.5,17863217.36,135235215.3,17234004.24,1130360.172,42249460.32,25752756.84
03/12/2022 03:00,2085087.771,567438.1308,3197517.167,2857914.438,3011334.762,1102198.781,2234026.837,832250.0167,8876459.255,7689014.394,39132386.93,10277265.2,10277265.2,10277265.2,10277265.2,19245951.15,47677448.44,84037101.89,15690906,14367273.61,15745923.43,6581885.402,50058300.04,5393925.868,19130445.96,16459969.52,1074572.687,36158212.78,19417395.76
03/12/2022 04:00,2085087.771,513976.6401,11960888.78,2588654.482,3011334.762,1102198.781,26817836.69,9990544.725,7287580.014,55150767.11,20288138.26,6375908.951,6375908.951,6375908.951,6375908.951,19245951.15,47677448.44,84037101.89,2231183.881,14367273.61,18217212.26,70525582.67,32018276.5,5393925.868,77461829,16459969.52,5987031.564,31181001.93,22207866.45
03/12/2022 05:00,470668.0223,567438.1308,1452994.905,2857914.438,3011334.762,1102198.781,14263609.78,5313673.624,5391996.566,45926291.21,60147615.16,7506077.813,7506077.813,7506077.813,7506077.813,4460055.35,47677448.44,73939201.78,5080049.395,37658007.28,7256292.463,5601243.604,32854520.99,29314061.06,77461829,4686726.132,1908525.7,10451302.81,7618366.721
03/12/2022 06:00,832112.5373,567438.1308,1280995.883,2857914.438,3011334.762,1102198.781,14263609.78,5313673.624,10969052.78,55150767.11,31092332.2,17959587.43,17959587.43,17959587.43,17959587.43,19245951.15,47677448.44,84037101.89,11164976.94,37658007.28,7256292.463,5601243.604,7703283.769,45875001.55,18560497.63,4686726.132,5088348.891,10451302.81,19417395.76
03/12/2022 07:00,2085087.771,567438.1308,580397.7784,2857914.438,3011334.762,1102198.781,16573988.27,6174367.195,5534443.38,27835923,61424005.58,11689999.46,11689999.46,11689999.46,11689999.46,19245951.15,47677448.44,84037101.89,22230040.11,25948477.17,22909252.56,49006880.38,69366987.22,5751204.503,183929886.2,4686726.132,3710550.073,5494148.273,34061434.75
03/12/2022 08:00,2085087.771,567438.1308,1280995.883,2857914.438,3011334.762,1102198.781,23169880.14,8631558.41,10562918.45,39560546.11,25827082.74,13323802.58,13323802.58,13323802.58,13323802.58,19245951.15,47677448.44,84037101.89,12753667.05,29618065.48,7256292.463,70525582.67,59818558.39,11676396.88,257245167.2,4686726.132,1670704.397,5494148.273,22207866.45
03/12/2022 09:00,637505.7663,513976.6401,1280995.883,2588654.482,3011334.762,1102198.781,26817836.69,9990544.725,6378042.263,34045890.65,15889190.71,13411836.73,13411836.73,13411836.73,13411836.73,19245951.15,47677448.44,84037101.89,11996056.09,37658007.28,7256292.463,29771957.35,32018276.5,18463898.62,100350214.4,4686726.132,1368942.574,5494148.273,30707608.94
03/12/2022 10:00,637505.7663,513976.6401,848858.2329,2588654.482,3150804.787,1153247.137,12103677.67,4509026.381,5391996.566,30800900.52,30960645.17,12989982.33,12989982.33,12989982.33,12989982.33,19245951.15,47677448.44,84037101.89,3682226.384,29618065.48,7256292.463,23539873.72,32018276.5,11676396.88,114845856.2,4686726.132,12370108.75,6065716.265,3530819.052
03/12/2022 11:00,637505.7663,513976.6401,2763975.231,2588654.482,3150804.787,1153247.137,26817836.69,9990544.725,6967614.233,33101848.91,15889190.71,13411836.73,13411836.73,13411836.73,13411836.73,10031758.88,52488868.88,73939201.78,30787194.53,6750443.253,22909252.56,8900431.315,12598151.53,11676396.88,105353811.6,4686726.132,7468925.185,10725342.59,3498897.91
03/12/2022 12:00,637505.7663,513976.6401,4589483.932,2588654.482,3011334.762,1102198.781,23169880.14,8631558.41,10562918.45,73342995.6,28573677.08,4158707.821,4158707.821,4158707.821,4158707.821,10031758.88,52488868.88,73939201.78,16194374.29,27493597.64,22909252.56,9876225.212,12012613.08,50098053.22,56375490.78,6925715.617,4518799.898,65567186.57,65791082.2
03/12/2022 13:00,637505.7663,513976.6401,658327.6547,2588654.482,22668515.56,8297055.019,16573988.27,6174367.195,10562918.45,33101848.91,64757498.48,14996885.65,14996885.65,14996885.65,14996885.65,19245951.15,52488868.88,73939201.78,3527340.189,28341045.25,45971157.77,83517942.14,12123123.66,7447865.785,29435324.5,6925715.617,7468925.185,65567186.57,10921149.88
03/12/2022 14:00,470668.0223,513976.6401,658327.6547,2588654.482,3011334.762,1102198.781,6054359.618,2255452.267,5391996.566,73342995.6,7595076.138,10277265.2,10277265.2,10277265.2,10277265.2,4460055.35,28933373.02,17774216.12,30128038.43,52548277.31,25587680.82,71526352.5,10184794.73,33449046.77,147924248.6,6925715.617,12522291.83,31181001.93,10921149.88
03/12/2022 15:00,470668.0223,513976.6401,8188844.822,2588654.482,3011334.762,1102198.781,17016246.33,6339123.174,8451489.086,30800900.52,7595076.138,12841348.48,12841348.48,12841348.48,12841348.48,4460055.35,52488868.88,17774216.12,29359682.49,52548277.31,25587680.82,71526352.5,45881439.8,67470946.3,197115986.1,9322911.043,1525769.78,39515108.96,10921149.88
03/12/2022 16:00,637505.7663,513976.6401,3161446.362,2588654.482,5807607.19,2125681.157,25293837.93,9422804.011,5307232.652,39560546.11,7123251.77,11689999.46,11689999.46,11689999.46,11689999.46,4460055.35,28933373.02,73939201.78,16194374.29,5955871.312,45971157.77,71526352.5,98866339.64,40635416.99,29435324.5,4686726.132,3710550.073,33092491.72,24033477.92
03/12/2022 17:00,2085087.771,567438.1308,575150.5654,2857914.438,5807607.19,2125681.157,25083324.82,9344380.806,9395891.869,7689014.394,33832448.66,1153659.026,1153659.026,1153659.026,1153659.026,19245951.15,52488868.88,84037101.89,5080049.395,29618065.48,7256292.463,53732965.99,52302215.73,21427750.38,257245167.2,4686726.132,5235771.966,36158212.78,28340628.5
03/12/2022 18:00,2085087.771,807271.2134,701933.446,4065838.954,16907572.73,6188453.797,7960146.148,2965421.746,2101536.546,21198733.05,5381673.518,6856386.222,6856386.222,6856386.222,6856386.222,20618160.65,26721092.94,45849760.29,11927137.33,44704206.36,18217212.26,41583877.05,64162880.21,31917941.79,156176466,16459969.52,4739715.661,42249460.32,16448978.37
03/12/2022 19:00,2085087.771,2026686.647,3188645.45,10207451.2,16907572.73,6188453.797,1864593.832,694623.8166,10111411.51,21669472.98,23658213.92,2286810.651,2286810.651,2286810.651,2286810.651,20618160.65,18092534.39,31044327.68,16820629.83,16128840.82,15745923.43,18928294.88,23174286.75,34478557.08,74245398.27,17234004.24,5256896.236,3453000.569,17415145.22
03/12/2022 20:00,832112.5373,2026686.647,6625373,10207451.2,16907572.73,6188453.797,8371141.73,3118531.402,3658656.197,9349295.18,63669998.23,3752043.808,3752043.808,3752043.808,3752043.808,2640015.065,17074052.23,19479955.64,16387651.97,2433168.09,16170419.53,18928294.88,13065203.27,42134315.25,81104493.4,17234004.24,5357253.014,16078473.94,9713383.767
03/12/2022 21:00,832112.5373,2026686.647,699792.2036,10207451.2,16907572.73,6188453.797,6888145.49,2566065.503,3658656.197,9349295.18,23658213.92,4774215.252,4774215.252,4774215.252,4774215.252,2640015.065,17074052.23,19479955.64,16387651.97,10231239.11,16170419.53,14707038.98,13065203.27,17387343.42,59608278.41,10783152.98,5357253.014,16078473.94,2168447.929
03/12/2022 22:00,832112.5373,2026686.647,699792.2036,10207451.2,16907572.73,6188453.797,8371141.73,3118531.402,1177933.38,16533665.31,42926666.8,3814538.648,3814538.648,3814538.648,3814538.648,2640015.065,17074052.23,19479955.64,8481199.395,40804551.4,16170419.53,18928294.88,6679794.254,13321309.11,157610771.5,17234004.24,4903389.312,16078473.94,10882910.06
03/12/2022 23:00,637505.7663,2026686.647,3457780.81,10207451.2,16907572.73,6188453.797,10680438.17,3978821.872,3627447.926,24418779.46,33832448.66,11283755.46,11283755.46,11283755.46,11283755.46,10031758.88,18092534.39,31044327.68,7708851.347,11797488.13,18217212.26,53732965.99,88537143.9,5393925.868,140719809.3,4686726.132,9227994.859,3453000.569,22207866.45
04/12/2022 00:00,2085087.771,807271.2134,938052.0297,4065838.954,5807607.19,2125681.157,7118593.061,2651914.962,6612942.175,11897781.99,28573677.08,17959587.43,17959587.43,17959587.43,17959587.43,10031758.88,26721092.94,31044327.68,12753667.05,28341045.25,45971157.77,53732965.99,35319647.47,40635416.99,15675114.03,9322911.043,1670704.397,36158212.78,13423366.04
04/12/2022 01:00,2085087.771,807271.2134,1026609.692,4065838.954,5807607.19,2125681.157,7118593.061,2651914.962,5383999.6,51712628.13,7123251.77,15041207.05,15041207.05,15041207.05,15041207.05,19245951.15,26721092.94,45849760.29,2231183.881,5955871.312,45971157.77,53732965.99,76056544.23,5751204.503,40047557.08,34179633.06,12522291.83,36158212.78,28759851.9
04/12/2022 02:00,2085087.771,807271.2134,1280995.883,4065838.954,5807607.19,2125681.157,12775344.64,4759244.882,3627447.926,62637545.42,7595076.138,3267931.366,3267931.366,3267931.366,3267931.366,19245951.15,26721092.94,84037101.89,15112134.72,5955871.312,22909252.56,49006880.38,59818558.39,7447865.785,105353811.6,6925715.617,1852007.405,65567186.57,43723121.3
04/12/2022 03:00,2085087.771,567438.1308,1280995.883,2857914.438,5807607.19,2125681.157,11096680.07,4133885.96,10043351.46,32852211.89,36113548.57,14996885.65,14996885.65,14996885.65,14996885.65,19245951.15,26721092.94,84037101.89,5080049.395,28341045.25,7256292.463,70525582.67,59818558.39,26992881.75,30354322.75,6925715.617,10874261.96,65567186.57,28759851.9
04/12/2022 04:00,2085087.771,567438.1308,1452994.905,2857914.438,5807607.19,2125681.157,10680438.17,3978821.872,12147151.52,46142451.39,60147615.16,9886188.002,9886188.002,9886188.002,9886188.002,10031758.88,47677448.44,84037101.89,2231183.881,5955871.312,22909252.56,29771957.35,12123123.66,31718275.3,108910285,6925715.617,1852007.405,65567186.57,39630110.66
04/12/2022 05:00,2085087.771,567438.1308,4357188.933,2857914.438,16907572.73,6188453.797,3924209.916,1461899.971,4904892.114,46142451.39,62004417.11,7506077.813,7506077.813,7506077.813,7506077.813,19245951.15,47677448.44,84037101.89,20409574.67,5955871.312,45971157.77,23539873.72,32018276.5,63101110.31,29706116.1,14219459.46,11964317.44,31181001.93,5706589.689
04/12/2022 06:00,637505.7663,567438.1308,4589483.932,2857914.438,16907572.73,6188453.797,1950952.53,726795.3314,7563286.988,32852211.89,32571975.08,9886188.002,9886188.002,9886188.002,9886188.002,10031758.88,47677448.44,45849760.29,21300492.38,57476289.57,45971157.77,23539873.72,32018276.5,31718275.3,147924248.6,7656200.52,8161324.073,9820858.217,31794529.11
04/12/2022 07:00,637505.7663,567438.1308,4589483.932,2857914.438,16907572.73,6188453.797,7714889.495,2874055.407,4904892.114,32852211.89,36113548.57,15041207.05,15041207.05,15041207.05,15041207.05,10031758.88,47677448.44,45849760.29,21300492.38,57476289.57,45971157.77,83517942.14,32854520.99,63101110.31,197115986.1,4717867.18,10874261.96,9820858.217,13047689.09
04/12/2022 08:00,2085087.771,807271.2134,1452994.905,4065838.954,5807607.19,2125681.157,14611287.28,5443195.167,12147151.52,32852211.89,40534367.66,7922499.792,7922499.792,7922499.792,7922499.792,19245951.15,47677448.44,45849760.29,6838805.837,11369941.18,45971157.77,41498959.68,59818558.39,8524960.784,34966055.76,27659495.42,4967561.562,9064585.699,3530819.052
04/12/2022 09:00,2085087.771,2026686.647,848858.2329,10207451.2,16907572.73,6188453.797,7960146.148,2965421.746,4571567.914,33006836.62,37914218.85,7186797.965,7186797.965,7186797.965,7186797.965,19245951.15,47677448.44,45849760.29,12317053.3,57476289.57,25587680.82,41498959.68,32018276.5,31718275.3,141001939.7,4200836.425,8161324.073,9064585.699,4270174.828
04/12/2022 10:00,637505.7663,2026686.647,938052.0297,10207451.2,16907572.73,6188453.797,18646233.55,6946348.15,12147151.52,7689014.394,36113548.57,13323802.58,13323802.58,13323802.58,13323802.58,19245951.15,47677448.44,84037101.89,6838805.837,7123283.402,45971157.77,23539873.72,32018276.5,50098053.22,141001939.7,4944661.233,4967561.562,9064585.699,65791082.2
04/12/2022 11:00,832112.5373,2026686.647,1252310.882,10207451.2,16907572.73,6188453.797,3124457.937,1163965.503,1177933.38,7689014.394,60147615.16,7506077.813,7506077.813,7506077.813,7506077.813,19245951.15,47677448.44,17774216.12,6838805.837,57476289.57,45971157.77,27746654.96,32018276.5,31718275.3,34966055.76,8449700.187,12522291.83,9064585.699,5649497.199
04/12/2022 12:00,832112.5373,322381.8047,3188645.45,1623682.943,16907572.73,6188453.797,7960146.148,2965421.746,1104757.33,7689014.394,36113548.57,13864162.18,13864162.18,13864162.18,13864162.18,19245951.15,47677448.44,73939201.78,20293469.28,57476289.57,45971157.77,23539873.72,69366987.22,7685812.791,147924248.6,19807482.59,8161324.073,39931705,62404383.97
04/12/2022 13:00,832112.5373,322381.8047,11494709.79,1623682.943,2319253.872,848885.6242,12775344.64,4759244.882,965175.6206,62637545.42,7123251.77,11689999.46,11689999.46,11689999.46,11689999.46,19245951.15,47677448.44,73939201.78,20293469.28,52040906.4,45971157.77,27746654.96,59818558.39,26992881.75,248817610.9,6925715.617,7468925.185,39931705,4622191.954
04/12/2022 14:00,3772001.44,280918.734,1493463.249,1414853.289,2415284.814,884034.5519,8371141.73,3118531.402,965175.6206,62637545.42,7041652.214,11689999.46,11689999.46,11689999.46,11689999.46,19245951.15,52488868.88,17774216.12,29330800.75,28341045.25,45971157.77,40321146.31,23397885.75,5393925.868,108910285,9322911.043,1368942.574,39931705,12925559.15
04/12/2022 15:00,3772001.44,280918.734,6106844.859,1414853.289,2415284.814,884034.5519,7068048.17,2633085.293,965175.6206,30726316.29,64757498.48,1900854.498,1900854.498,1900854.498,1900854.498,4460055.35,52488868.88,17774216.12,30787194.53,7074945.899,45971157.77,53732965.99,76056544.23,5393925.868,86995163.53,9322911.043,4518799.898,31181001.93,12735714.06
04/12/2022 16:00,3772001.44,280918.734,5637470.603,1414853.289,2319253.872,848885.6242,7068048.17,2633085.293,10111411.51,5704823.465,64757498.48,1900854.498,1900854.498,1900854.498,1900854.498,19245951.15,47677448.44,84037101.89,5080049.395,46517034.62,7256292.463,53732965.99,76056544.23,17863217.36,40047557.08,4686726.132,7257828.434,42249460.32,6569410.101
04/12/2022 17:00,4057764.126,280918.734,3338242.483,1414853.289,2415284.814,884034.5519,13643955.48,5082831.588,3658656.197,5704823.465,13550282.51,5132556.392,5132556.392,5132556.392,5132556.392,10031758.88,26721092.94,45849760.29,14789448.01,37658007.28,18217212.26,18928294.88,64162880.21,16813692.67,67945937.3,16459969.52,6855872.602,16078473.94,3078229.058
04/12/2022 18:00,4057764.126,335730.3342,4423810.466,1690913.101,2415284.814,884034.5519,6600112.141,2458763.408,10111411.51,5462173.097,7595076.138,11283755.46,11283755.46,11283755.46,11283755.46,20618160.65,18092534.39,31044327.68,20379803.57,18424960.1,16170419.53,14707038.98,23174286.75,42134315.25,54137957.27,10783152.98,5289982.517,16078473.94,12848598.13
04/12/2022 19:00,4057764.126,335730.3342,2332368.479,1690913.101,2415284.814,884034.5519,1422492.182,529926.106,1104757.33,44174481.56,25090686.45,2489223.437,2489223.437,2489223.437,2489223.437,2640015.065,18092534.39,19479955.64,10223972.48,17811233.57,16170419.53,14707038.98,6679794.254,43693897.36,106467969.2,10783152.98,690660.2753,3453000.569,9713383.767
04/12/2022 20:00,3848020.31,335730.3342,5329129.299,1690913.101,2415284.814,884034.5519,19827264.91,7386321.988,10111411.51,5122849.788,25104926.7,5279263.645,5279263.645,5279263.645,5279263.645,2640015.065,17074052.23,6130264,1763122.108,12957851.38,8523951.418,4562005.308,7092201.839,21712412.46,59608278.41,12350484.13,6634012.948,16078473.94,12848598.13
04/12/2022 21:00,3848020.31,335730.3342,829973.4589,1690913.101,2415284.814,884034.5519,1422492.182,529926.106,3330157.32,16965487.01,42926666.8,4903361.305,4903361.305,4903361.305,4903361.305,2640015.065,17074052.23,6130264,1763122.108,2914633.262,8523951.418,14707038.98,13065203.27,13321309.11,59608278.41,10783152.98,3088108.801,16078473.94,18522795.65
04/12/2022 22:00,3848020.31,280918.734,5480879.533,1414853.289,2415284.814,884034.5519,1422492.182,529926.106,1136644.872,16965487.01,25104926.7,4744565.721,4744565.721,4744565.721,4744565.721,2640015.065,17074052.23,6130264,16387651.97,10231239.11,16170419.53,14707038.98,6679794.254,13321309.11,106467969.2,10783152.98,5256896.236,16078473.94,10429780.86
04/12/2022 23:00,3848020.31,280918.734,5329129.299,1414853.289,2415284.814,884034.5519,6600112.141,2458763.408,3330157.32,5122849.788,25893525.82,7287754.37,7287754.37,7287754.37,7287754.37,2640015.065,17074052.23,19479955.64,6184435.215,27996560.63,16170419.53,14707038.98,62086535.56,13869900.78,157610771.5,10783152.98,3702400.027,3453000.569,18522795.65
05/12/2022 00:00,3848020.31,280918.734,8759160.455,1414853.289,2415284.814,884034.5519,11618351.2,4328225.974,5896497.224,16965487.01,5381673.518,7287754.37,7287754.37,7287754.37,7287754.37,2640015.065,17074052.23,19479955.64,10223972.48,27996560.63,16170419.53,14707038.98,35788859.77,14710849.38,133476038.4,17234004.24,2562458.82,3453000.569,10882910.06
05/12/2022 01:00,3848020.31,280918.734,2187144.219,1414853.289,2415284.814,884034.5519,1867357.512,695653.38,3756854.93,16965487.01,4677144.068,11171925.99,11171925.99,11171925.99,11171925.99,1532268.523,17074052.23,19479955.64,11400823.56,27996560.63,16170419.53,27380479.05,22692592.59,39719803.19,133476038.4,17234004.24,2562458.82,3453000.569,26547107.65
05/12/2022 02:00,3848020.31,280918.734,2677600.362,1414853.289,2415284.814,884034.5519,1346297.045,501540.8588,3635189.008,4822173.593,4677144.068,3814538.648,3814538.648,3814538.648,3814538.648,2640015.065,17074052.23,19479955.64,8481199.395,16128840.82,16170419.53,38257001.43,6679794.254,43693897.36,74245398.27,10783152.98,7572486.078,3453000.569,17415145.22
05/12/2022 03:00,3848020.31,280918.734,2260238.504,1414853.289,2415284.814,884034.5519,1349856.72,502866.9572,3635189.008,5109913.521,4677144.068,7287754.37,7287754.37,7287754.37,7287754.37,2640015.065,17074052.23,6130264,8481199.395,27996560.63,16170419.53,39505480.58,22692592.59,17387343.42,133476038.4,17234004.24,7572486.078,3453000.569,26547107.65
05/12/2022 04:00,3848020.31,280918.734,3317498.429,1414853.289,2415284.814,884034.5519,1422492.182,529926.106,5105751.301,4505024.868,4677144.068,743549.5976,743549.5976,743549.5976,743549.5976,2640015.065,17074052.23,6130264,9562554.976,16128840.82,16170419.53,39505480.58,62086535.56,13321309.11,157610771.5,17234004.24,4903389.312,4861294.988,3078229.058
05/12/2022 05:00,3848020.31,280918.734,2677600.362,1414853.289,2319253.872,848885.6242,6346316.1,2364215.86,4414839.381,4505024.868,23658213.92,7287754.37,7287754.37,7287754.37,7287754.37,1532268.523,17074052.23,19479955.64,16387651.97,40804551.4,16170419.53,62978113.91,27814973.73,39719803.19,61024684.81,17234004.24,876531.2604,29799678.54,17415145.22
05/12/2022 06:00,3848020.31,280918.734,3317498.429,1414853.289,2319253.872,848885.6242,1867357.512,695653.38,5906261.715,3211410.306,10008130.7,11171925.99,11171925.99,11171925.99,11171925.99,1532268.523,17074052.23,19479955.64,1763122.108,16128840.82,16170419.53,62978113.91,6679794.254,17718648.15,157610771.5,17234004.24,876531.2604,4861294.988,2168447.929
05/12/2022 07:00,3848020.31,335730.3342,3296846.34,1690913.101,19755838.8,7230966.717,1346297.045,501540.8588,3523045.946,3838006.244,10008130.7,7287754.37,7287754.37,7287754.37,7287754.37,1532268.523,17074052.23,19479955.64,1763122.108,27996560.63,16170419.53,62978113.91,28785078.89,17718648.15,157610771.5,17234004.24,3702400.027,18640378.33,9695654.107
05/12/2022 08:00,4057764.126,280918.734,4369760.689,1414853.289,2319253.872,848885.6242,2880800.033,1073194.751,1330527.087,33445200.89,10008130.7,11171925.99,11171925.99,11171925.99,11171925.99,2640015.065,17074052.23,19479955.64,1152183.985,26905386.85,15745923.43,62978113.91,34882215.8,34478557.08,106467969.2,16459969.52,3249892.62,5010086.559,9695654.107
05/12/2022 09:00,4057764.126,2026686.647,1850351.509,10207451.2,2319253.872,848885.6242,8644362.002,3220315.128,715464.5163,15205242.65,10008130.7,3305666.38,3305666.38,3305666.38,3305666.38,2640015.065,17074052.23,6130264,1325740.227,18424960.1,15745923.43,14707038.98,9090088.85,21712412.46,81104493.4,16459969.52,1130360.172,10369824.91,2168447.929
05/12/2022 10:00,3772001.44,2026686.647,1152430.696,10207451.2,2319253.872,848885.6242,6600112.141,2458763.408,3337564.827,3211410.306,4677144.068,3983774.241,3983774.241,3983774.241,3983774.241,2640015.065,17074052.23,6130264,16063908.67,7352995.163,15745923.43,47786433.58,9090088.85,9661595.145,50925313.01,16459969.52,1074572.687,2056329.821,16608819.19
05/12/2022 11:00,3772001.44,863322.9692,2770015.386,4348144.836,16907572.73,6188453.797,24521389.04,9135040.859,936149.7457,17012689.81,23658213.92,4744565.721,4744565.721,4744565.721,4744565.721,2640015.065,17074052.23,6130264,1325740.227,14367273.61,15745923.43,41480051.77,9090088.85,9661595.145,50925313.01,16459969.52,1074572.687,21381743.41,14859373.34
05/12/2022 12:00,832112.5373,807271.2134,2332368.479,4065838.954,5807607.19,2125681.157,7007757.847,2610625.122,3565532.602,4475598.026,42926666.8,4071068.708,4071068.708,4071068.708,4071068.708,1532268.523,17074052.23,6130264,1152183.985,7352995.163,15745923.43,3274366.343,4259343.717,26976667.63,112271212.5,17234004.24,3773942.232,3000958.916,10882910.06
