Timestamp,Beauly Heat Demand With Gas Boilers,Peterhead Heat Demand With Gas Boilers,Errochty Heat Demand With Gas Boilers,Denny_Bonny/bridge Heat Demand With Gas Boilers,Neilston Heat Demand With Gas Boilers,Strathavenorness Heat Demand With Gas Boilers,Torness Heat Demand With Gas Boilers,Eccles Heat Demand With Gas Boilers,Harker Heat Demand With Gas Boilers,Stella_West Heat Demand With Gas Boilers,Penwortham Heat Demand With Gas Boilers,Deeside Heat Demand With Gas Boilers,Daines Heat Demand With Gas Boilers,Marsh_Stoksbridge Heat Demand With Gas Boilers ,Thornton-Drax Heat Demand With Gas Boilers, Keadby Heat Demand With Gas Boilers,Ratcliffe Heat Demand With Gas Boilers,Feckenham Heat Demand With Gas Boilers,Walpole Heat Demand With Gas Boilers,Bramford Heat Demand With Gas Boilers,Pelham Heat Demand With Gas Boilers,Sundon_East Heat Demand With Gas Boilers,Melksham Heat Demand With Gas Boilers,Bramley Heat Demand With Gas Boilers,London Heat Demand With Gas Boilers,Kemsley Heat Demand With Gas Boilers,Sellindge Heat Demand With Gas Boilers,Lovedean Heat Demand With Gas Boilers,S_W_Pensiula Heat Demand With Gas Boilers,,
02/08/2022 18:00,1990.26352,1429.566976,628.679714,3255.731086,6539.36648,2152.44648,6278.905494,2182.815151,1768.498812,4487.648701,20262.01667,2288.878675,15889.96668,4489.699953,963.1129432,3494.486256,4748.190954,21071.8834,1866.775641,1241.429398,3859.871105,5773.081593,9844.462958,8992.999884,48655.63904,5061.394893,1378.911265,10755.65516,4859.283959,,
02/08/2022 19:00,1902.701447,1005.433012,628.679714,3255.731086,17027.96543,5604.791284,5266.105189,1830.7226,1718.340784,10784.14541,9247.55254,2536.184552,36759.9362,7389.891508,1585.250737,2325.708395,15919.8069,15539.36824,3463.763312,1491.111139,3859.871105,3977.114314,15703.37308,7112.276967,21314.7486,5982.305103,1932.113403,7931.710847,10747.8755,,
02/08/2022 20:00,1902.701447,944.1644912,628.679714,3255.731086,5664.35722,1864.435308,2689.747187,935.0707567,1231.816818,22385.64521,13166.28541,3715.615849,36759.9362,25714.92656,5516.265868,3537.805466,6177.571649,29106.1201,1630.372097,3762.95991,4357.524529,8511.847845,8071.318541,10345.67959,21319.03394,6753.604074,2392.590213,14119.57457,7421.997711,,
02/08/2022 21:00,4300.532162,965.2430994,2173.701543,11256.9048,21144.011,6959.596497,4520.29318,1571.44656,2096.47668,9500.991858,22553.99476,3276.940924,36759.9362,8883.757062,1905.708956,2453.313445,13345.83299,36057.26243,2224.89957,12874.47322,8888.727253,25771.83611,11835.99215,24983.12277,28602.95928,11112.41814,5254.185873,869.1083376,10278.417,,
02/08/2022 22:00,4300.532162,1601.666937,2173.701543,11256.9048,21144.011,6959.596497,11149.9254,3876.189269,2336.843945,9670.90711,13166.28541,3715.615849,16765.57355,22802.12022,4891.421999,4563.59157,23178.81523,36057.26243,3118.415675,9935.817581,5970.877638,5062.869273,13362.00735,12733.96715,31433.48025,6976.747218,5294.954874,975.6952429,10088.28343,,
02/08/2022 23:00,4300.532162,3115.412661,1927.479894,9981.801652,21144.011,6959.596497,8887.344255,3089.619634,1184.523456,7387.04433,13166.28541,8352.884752,16765.57355,22802.12022,4891.421999,4563.59157,13769.18589,26590.27045,8098.616614,6081.842555,6168.159029,811.9126917,22800.0468,16088.0082,26677.9599,10528.32938,2041.595638,986.4912347,8378.91634,,
03/08/2022 00:00,1584.730844,1399.017588,3913.039279,20264.37841,13481.36361,4437.419702,4406.629886,1531.932355,1184.523456,7387.04433,9124.350786,1672.033516,39584.36404,16995.16716,3645.737051,4914.656144,13769.18589,26590.27045,1676.878036,8810.357923,9210.941527,931.3666677,16813.79478,19251.78713,41257.38334,10528.32938,3272.733793,4491.205048,9704.76439,,
03/08/2022 01:00,1921.618256,1999.767427,3913.039279,20264.37841,13481.36361,4437.419702,17994.2354,6255.563123,2336.843945,14055.0808,16632.34477,1974.592231,39584.36404,15607.43586,3348.046338,7101.2444,13769.18589,26590.27045,11023.29386,6374.516373,9426.677747,13797.91593,16813.79478,41596.73227,49468.20323,18265.80232,2766.078692,1109.230777,15587.96327,,
03/08/2022 02:00,1921.618256,2532.133229,5698.10975,29508.68723,13481.36361,4437.419702,6547.395515,2276.153725,2112.248877,24092.35548,20511.16789,3150.495108,39584.36404,26273.29421,5636.044719,7101.2444,13769.18589,26590.27045,4197.526707,6429.409768,9426.677747,13648.82293,34578.98817,43268.76142,46961.43281,20239.3627,2493.205497,3395.954975,10374.3596,,
03/08/2022 03:00,1921.618256,3230.087305,5885.060465,30476.84516,9785.65267,3220.968531,8599.525437,2989.561546,2072.330106,14422.44746,19996.2447,5232.385408,39584.36404,26477.15756,5679.776691,7101.2444,13769.18589,26590.27045,1876.726981,9592.884683,9426.677747,13648.82293,43429.21157,16088.0082,45652.97447,20239.3627,2586.020891,1315.507057,25997.84079,,
03/08/2022 04:00,1921.618256,2383.225477,5885.060465,30476.84516,9785.65267,3220.968531,3397.50024,1181.115882,3113.348358,21123.29049,33289.7688,11485.56969,19059.24541,33369.02289,7158.192794,7101.2444,13769.18589,30130.13632,8244.466862,12188.94835,9426.677747,16275.62614,43429.21157,16088.0082,46961.43281,18265.80232,2586.020891,22423.18033,7547.696705,,
03/08/2022 05:00,1921.618256,2532.133229,5698.10975,29508.68723,9785.65267,3220.968531,8881.669428,3087.646822,3431.334391,14276.92919,33289.7688,4456.896375,21118.53473,10868.74446,2331.52072,7101.2444,10154.02591,30130.13632,4599.957748,9099.488968,9426.677747,14869.64709,43429.21157,25620.8967,38804.28724,18265.80232,2493.205497,22423.18033,7142.889716,,
03/08/2022 06:00,1584.730844,1556.783065,5698.10975,29508.68723,12986.80269,4274.633914,4513.387533,1569.045863,7681.441043,24092.35548,20870.04075,13398.25443,21118.53473,10868.74446,2331.52072,7101.2444,13769.18589,26590.27045,4358.131583,6374.516373,9210.941527,10189.06457,14118.21257,12733.96715,51730.12431,10528.32938,4695.17956,22423.18033,15587.96327,,
03/08/2022 07:00,4300.532162,1959.609501,3913.039279,20264.37841,12986.80269,4274.633914,17994.2354,6255.563123,3109.168302,9319.490033,39384.61828,5088.069634,39584.36404,33112.09498,7103.077619,4914.656144,23178.81523,36057.26243,1676.878036,7891.528673,6168.159029,10189.06457,22800.0468,23825.22257,34829.76529,6976.747218,5254.185873,22423.18033,10374.3596,,
03/08/2022 08:00,4300.532162,2441.449536,3913.039279,20264.37841,12986.80269,4274.633914,6509.631187,2263.025235,3373.531541,7179.21648,9124.350786,1974.592231,39584.36404,26273.29421,5636.044719,7101.2444,13769.18589,26590.27045,7104.949631,3897.015399,6168.159029,25771.83611,38695.9495,12560.14305,26307.45625,11112.41814,924.7741306,52011.66874,10088.28343,,
03/08/2022 09:00,4300.532162,1373.476843,5698.10975,29508.68723,12986.80269,4274.633914,3229.20331,1122.608696,2112.248877,8324.77858,9124.350786,8352.884752,16765.57355,8188.345189,1756.53191,4914.656144,13345.83299,26590.27045,2305.261152,4171.449078,5970.877638,6308.791717,10519.66504,28671.31102,15318.96091,6753.604074,1571.722365,52011.66874,7421.997711,,
03/08/2022 10:00,1990.26352,992.4009876,5698.10975,29508.68723,13481.36361,4437.419702,6404.616729,2226.517734,5704.620519,10784.14541,13166.28541,2533.559763,36759.9362,9387.926967,2013.86152,4563.59157,13345.83299,29106.1201,1630.372097,3696.839589,4357.524529,6308.791717,10908.12508,6850.968689,12736.09783,5061.394893,697.2273136,14119.57457,5667.045606,,
03/08/2022 11:00,1163.754361,737.2636909,3913.039279,20264.37841,13481.36361,4437.419702,2689.747187,935.0707567,1184.523456,11248.4256,10636.83263,4613.389319,36759.9362,18537.53786,3976.600405,3537.805466,6177.571649,15539.36824,1106.758011,4877.2787,3859.871105,7351.935281,14893.56634,15256.13028,15307.72769,6643.896031,-154.2709044,14119.57457,25997.84079,,
03/08/2022 12:00,1902.701447,737.2636909,2173.701543,11256.9048,21144.011,6959.596497,4872.555206,1693.907854,2096.47668,3920.517361,5251.300644,3686.908287,15889.96668,15158.12512,3251.661948,2325.708395,15919.8069,21071.8834,2198.147707,2986.858251,3859.871105,7351.935281,38695.9495,6826.711585,9693.336705,4421.755772,-154.2709044,7931.710847,4753.854317,,
03/08/2022 13:00,1902.701447,1373.476843,2173.701543,11256.9048,13481.36361,4437.419702,4782.421061,1662.573383,4756.805479,4531.361774,4739.241097,4613.389319,11674.03394,8049.803389,1726.812463,2325.708395,7134.380246,14273.16122,2198.147707,2986.858251,3593.310239,5595.766114,31502.86451,6219.911535,12457.41267,1406.563903,384.8822977,10755.65516,15587.96327,,
03/08/2022 14:00,4300.532162,965.2430994,1927.479894,9981.801652,13481.36361,4437.419702,2914.320484,1013.142006,4863.318881,6781.758674,20359.81522,923.8383406,15889.96668,4489.699953,963.1129432,3494.486256,7134.380246,13439.69063,1144.234787,2051.7674,1131.456507,7351.935281,10519.66504,7052.270245,33825.66187,1406.563903,476.4791013,10755.65516,25997.84079,,
03/08/2022 15:00,4300.532162,1222.215264,2173.701543,11256.9048,13481.36361,4437.419702,3229.058295,1122.558283,4756.805479,4531.361774,20419.23649,512.3874779,11674.03394,4489.699953,963.1129432,3494.486256,7134.380246,13439.69063,1285.917962,7554.846749,2421.383635,7351.935281,14032.65094,2916.472685,33825.66187,2777.42165,715.9322616,20015.63736,5780.723794,,
03/08/2022 16:00,4300.532162,3115.412661,3913.039279,20264.37841,21144.011,6959.596497,2214.28749,769.7807026,2889.014865,6144.672389,26230.53671,1409.868525,15889.96668,8049.803389,1726.812463,3494.486256,7134.380246,13439.69063,2164.692602,1388.72632,1131.456507,7351.935281,15703.37308,13925.51595,9800.79065,2777.42165,1205.18829,20015.63736,4950.866737,,
03/08/2022 17:00,4300.532162,2383.225477,3913.039279,20264.37841,21144.011,6959.596497,4660.853724,1620.311396,5096.370467,4771.203226,23396.11085,1938.065568,15889.96668,10088.28659,2164.099938,2325.708395,4748.190954,14273.16122,2282.957002,7613.467353,1131.456507,7351.935281,8579.849375,12281.03649,9693.336705,1406.563903,2008.48764,10755.65516,2256.148831,,
03/08/2022 18:00,1584.730844,1884.16122,1927.479894,9981.801652,13481.36361,4437.419702,6718.099805,2335.497811,2322.994149,8324.77858,39384.61828,2669.243516,16765.57355,16703.05389,3583.07405,2325.708395,15919.8069,21071.8834,2300.671235,5287.472597,1131.456507,6940.322762,8071.318541,7114.259932,15307.72769,4421.755772,1076.965217,10755.65516,8787.622537,,
03/08/2022 19:00,1921.618256,2143.890003,3913.039279,20264.37841,12986.80269,4274.633914,17994.2354,6255.563123,3113.348358,7046.412949,15282.93043,2386.642896,39584.36404,18860.22438,4045.82186,2453.313445,6177.571649,15539.36824,1355.642861,1581.641878,3859.871105,1175.086552,11835.99215,9521.847951,18884.28225,6643.896031,1571.722365,7931.710847,11388.96645,,
03/08/2022 20:00,1921.618256,2262.079937,5698.10975,29508.68723,12986.80269,4274.633914,15530.40057,5399.029131,8448.787878,9657.82595,17823.42099,8178.94321,21118.53473,13091.0841,2808.248361,4914.656144,23178.81523,29106.1201,1630.372097,6267.798449,4357.524529,3540.726268,16813.79478,7624.549786,24017.98941,4899.512065,1074.424532,14119.57457,4753.854317,,
03/08/2022 21:00,3854.13027,3201.250306,5885.060465,30476.84516,19626.78073,6460.196907,6848.363878,2380.783155,5459.651728,21123.29049,19996.2447,5220.87711,20013.96255,52749.43785,11315.60391,8997.953221,10154.02591,26590.27045,2692.654934,3762.95991,5970.877638,13048.73373,16951.67203,17838.41014,22262.44612,5982.305103,3724.23949,4438.249481,9525.242435,,
03/08/2022 22:00,3854.13027,5321.954822,2593.95847,13433.28095,19626.78073,6460.196907,6393.706299,2222.724803,7933.463373,20347.46583,31399.83918,5124.299591,20013.96255,56922.45094,12210.78242,9791.893781,16645.2167,30130.13632,8244.466862,8579.86395,6168.159029,6843.852917,17369.33268,24983.12277,96678.31228,11112.41814,1078.499881,4491.205048,24955.44908,,
03/08/2022 23:00,3854.13027,2689.69545,316.736318,1640.276048,2399.506593,789.8027333,4512.63552,1568.784431,5611.786887,13388.62663,26604.37175,4293.925413,15152.23248,8932.299055,1916.121995,4891.921163,31869.85339,34014.81668,4488.491115,6081.842555,9210.941527,16275.62614,49727.27914,14044.20517,42034.95999,11112.41814,1806.084068,13994.28417,24955.44908,,
04/08/2022 00:00,3854.13027,927.3031424,316.736318,1640.276048,2399.506593,789.8027333,4786.241988,1663.9017,676.6022066,11324.57099,23155.67405,10685.142,15152.23248,14166.53066,3038.948969,5596.126033,31869.85339,32235.72449,12292.39504,11394.15606,9426.677747,10532.71791,22265.33186,25620.8967,38804.28724,6976.747218,5294.954874,2126.537131,20168.51976,,
04/08/2022 01:00,3854.13027,5552.651928,265.0256959,1372.483281,19626.78073,6460.196907,8465.882969,2943.101728,1208.228206,17271.01084,34153.72589,5220.87711,15152.23248,59180.37948,12695.14446,5050.432395,31869.85339,22372.50241,4229.679745,11505.67864,9210.941527,39019.83843,52051.59096,16088.0082,129554.6942,6976.747218,2041.595638,6933.400296,2208.45425,,
04/08/2022 02:00,3854.13027,5552.651928,265.0256959,1372.483281,2399.506593,789.8027333,11952.81367,4155.307452,3199.215953,13869.35906,9442.749859,4293.925413,5139.189515,16643.32886,3570.262069,5050.432395,12374.95798,5943.625951,7559.728513,12906.54931,9210.941527,11213.05817,34945.25414,40692.40191,55474.14818,18265.80232,3272.733793,4055.779538,6125.679797,,
04/08/2022 03:00,3854.13027,3884.598011,265.0256959,1372.483281,2399.506593,789.8027333,6215.284526,2160.697791,649.7007218,20030.84945,22589.7091,4159.955617,15152.23248,65562.49847,14064.21176,4891.921163,12374.95798,5656.587898,9951.091535,9099.488968,9426.677747,42248.57453,15244.16162,30779.41276,53030.31025,10528.32938,3121.104825,2120.955387,13452.67131,,
04/08/2022 04:00,3854.13027,2264.738643,265.0256959,1372.483281,2304.102987,758.4004321,1828.802421,635.7696634,676.6022066,22566.28131,21944.55246,4205.407095,5139.189515,17726.65434,3802.65283,5050.432395,3641.369904,5656.587898,6821.503854,7831.338166,9426.677747,35487.53817,51200.70672,13707.97354,35074.92229,10528.32938,2413.463219,11678.55236,10089.66239,,
04/08/2022 05:00,1427.437332,5552.651928,265.0256959,1372.483281,2304.102987,758.4004321,1321.986402,459.5788151,2049.704214,30576.73416,26457.39105,2388.189123,5139.189515,19787.27572,4244.6893,7009.875557,3641.369904,5656.587898,6039.305726,20316.44852,10642.0599,26601.39511,17042.39947,19736.64434,35074.92229,10528.32938,3224.228007,11678.55236,24450.02699,,
04/08/2022 06:00,3854.13027,2191.394977,304.1429844,1575.059203,2304.102987,758.4004321,11952.81367,4155.307452,676.6022066,13345.35639,28105.35014,4618.700091,31809.6868,20244.05923,4342.676721,5050.432395,12374.95798,5943.625951,8105.575033,10414.5613,10642.0599,39019.83843,18125.86349,44830.68029,147947.829,10528.32938,5294.954874,30728.43705,2786.820331,,
04/08/2022 07:00,3854.13027,5174.60477,316.736318,1640.276048,19626.78073,6460.196907,11119.53847,3865.625476,3025.251782,36629.38226,42464.80814,2388.189123,31809.6868,14166.53066,3038.948969,9791.893781,31869.85339,22372.50241,4573.085571,6591.85295,9426.677747,39019.83843,44055.85928,32088.7357,87572.51514,6976.747218,2421.96717,18410.06418,5904.531237,,
04/08/2022 08:00,3654.912187,2599.960111,2593.95847,13433.28095,9785.65267,3220.968531,15587.86344,5419.005672,3802.134812,17042.28296,47170.97451,3845.40588,31809.6868,22504.66461,4827.612981,9791.893781,16246.99079,32235.72449,5826.71972,21339.28366,9210.941527,39019.83843,21610.3792,43268.76142,35980.7727,11112.41814,950.1679445,52011.66874,29431.22296,,
04/08/2022 09:00,3654.912187,2194.700163,5885.060465,30476.84516,12986.80269,4274.633914,6543.223845,2274.703475,3940.737122,14276.92919,30000.42171,5124.299591,21118.53473,20813.57242,4464.846472,8997.953221,10154.02591,34014.81668,11023.29386,4200.973737,6168.159029,16275.62614,18299.536,14044.20517,93106.92819,11112.41814,174.654403,52011.66874,10374.3596,,
04/08/2022 10:00,1584.730844,4243.054209,5698.10975,29508.68723,12986.80269,4274.633914,8819.161081,3065.916257,5459.651728,14055.0808,50517.44428,2300.578918,20013.96255,36199.64145,7765.40606,7101.2444,10154.02591,26590.27045,1912.097597,10576.22933,6168.159029,11289.95977,15991.20101,19501.21431,55309.97051,6753.604074,942.2033205,14119.57457,15587.96327,,
04/08/2022 11:00,1902.701447,1796.698336,5698.10975,29508.68723,12986.80269,4274.633914,8887.344255,3089.619634,7681.441043,7046.412949,50517.44428,5797.72759,20013.96255,19669.96961,4219.525252,4914.656144,13769.18589,26590.27045,3848.701653,3897.015399,5970.877638,10189.06457,8123.38451,17031.95817,32313.79824,5982.305103,2383.173587,10755.65516,5780.723794,,
04/08/2022 12:00,4300.532162,4934.175716,3913.039279,20264.37841,21144.011,6959.596497,6509.631187,2263.025235,2072.330106,18538.09473,17253.3596,3674.203773,19059.24541,26477.15756,5679.776691,4563.59157,23178.81523,36057.26243,4138.594415,3851.480575,8888.727253,25771.83611,13724.49,6850.968689,13999.51134,4899.512065,1046.038711,10755.65516,10747.8755,,
04/08/2022 13:00,1921.618256,3039.33139,1927.479894,9981.801652,21144.011,6959.596497,6135.783539,2133.05986,2112.248877,23180.18959,20870.04075,3856.227733,19059.24541,18860.22438,4045.82186,4563.59157,13345.83299,36057.26243,2692.654934,9689.90129,4357.524529,10189.06457,22987.01279,7112.276967,54902.01691,5061.394893,2074.273712,8988.288796,5667.045606,,
04/08/2022 14:00,1921.618256,3263.526633,1927.479894,9981.801652,21144.011,6959.596497,4520.29318,1571.44656,2072.330106,8994.91325,33289.7688,3856.227733,19059.24541,15607.43586,3348.046338,4914.656144,23178.81523,36057.26243,7104.949631,3818.985394,4357.524529,25771.83611,18119.31197,4140.786895,12736.09783,6643.896031,2265.057445,20015.63736,5942.99077,,
04/08/2022 15:00,1921.618256,2143.890003,1927.479894,9981.801652,21144.011,6959.596497,4520.29318,1571.44656,3373.531541,10541.47074,23155.67405,11485.56969,19059.24541,15607.43586,3348.046338,4914.656144,13769.18589,36057.26243,3435.588433,3696.839589,8888.727253,6308.791717,18119.31197,7112.276967,54902.01691,6643.896031,1026.68874,20015.63736,5667.045606,,
04/08/2022 16:00,1584.730844,3263.526633,1927.479894,9981.801652,12986.80269,4274.633914,6286.142002,2185.330869,2196.594665,23180.18959,18745.58136,8178.94321,19059.24541,17127.0384,3674.025555,4563.59157,10154.02591,36057.26243,5307.661305,3762.95991,8888.727253,25771.83611,10861.54282,6631.848425,36357.13995,5061.394893,271.1287079,20015.63736,10623.08934,,
04/08/2022 17:00,1921.618256,2675.264996,3913.039279,20264.37841,12986.80269,4274.633914,11149.9254,3876.189269,2994.193447,7179.21648,27281.43372,13398.25443,19059.24541,26477.15756,5679.776691,4914.656144,13769.18589,36057.26243,3777.507091,8504.335862,5970.877638,25771.83611,30501.74407,7112.276967,24017.98941,4899.512065,1932.113403,10755.65516,10623.08934,,
04/08/2022 18:00,1584.730844,1119.014579,5698.10975,29508.68723,12986.80269,4274.633914,4513.387533,1569.045863,2572.146306,9233.567025,34153.72589,4456.896375,20013.96255,10414.41164,2234.059012,4914.656144,13769.18589,26590.27045,3848.701653,5710.213219,5970.877638,6843.852917,7309.787016,6030.459378,55309.97051,5982.305103,1040.060313,7931.710847,6502.301643,,
04/08/2022 19:00,1921.618256,2123.725335,5885.060465,30476.84516,12986.80269,4274.633914,6725.437268,2338.048626,3833.904008,35575.28076,22320.92209,3887.647136,20013.96255,52550.56386,11272.94224,7101.2444,16645.2167,30130.13632,9900.872884,21174.97985,6168.159029,16852.7671,36786.70414,7624.549786,70067.97338,4180.782961,174.654403,10755.65516,7547.696705,,
04/08/2022 20:00,3654.912187,8505.178036,2593.95847,13433.28095,2399.506593,789.8027333,13879.08623,4824.961889,5248.20862,25766.48767,21944.55246,4996.455086,31809.6868,35350.06418,7583.158053,9610.760078,31869.85339,32235.72449,1134.102403,11394.15606,6168.159029,18374.04363,17511.76547,9976.23696,50773.20329,6976.747218,932.5914222,14119.57457,8988.929173,,
04/08/2022 21:00,3854.13027,5552.651928,316.736318,1640.276048,2304.102987,758.4004321,11598.38072,4032.091453,4966.997053,45966.21959,41524.65635,13301.12137,15152.23248,19787.27572,4244.6893,9791.893781,12374.95798,5943.625951,8661.907465,10120.66284,9210.941527,10391.80913,22499.53139,24172.98904,88373.29695,6976.747218,2401.665435,1115.217555,13388.25984,,
04/08/2022 22:00,1427.437332,6534.025782,304.1429844,1575.059203,16797.1214,5528.808476,13219.5567,4595.681314,5363.372204,22566.28131,26457.39105,13301.12137,15152.23248,19480.26037,4178.829565,5596.126033,3496.590215,5943.625951,4916.643157,12312.69935,10642.0599,44471.47245,51358.79394,41596.73227,123889.8616,10528.32938,2301.719866,4055.779538,11753.68259,,
04/08/2022 23:00,1427.437332,1450.158482,761.59967,3944.081009,2991.662752,984.7122013,2090.182014,726.6363496,4636.442801,16570.33471,26457.39105,5304.759915,15152.23248,34541.62173,7409.734128,5596.126033,3496.590215,5656.587898,15455.0695,11757.31134,10642.0599,9022.826382,44055.85928,16009.62046,35074.92229,18265.80232,4232.318583,2442.701664,20588.67018,,
05/08/2022 00:00,3582.708229,6433.262322,761.59967,3944.081009,5769.668098,1899.098609,3059.947655,1063.768217,5354.505241,16524.35925,26457.39105,2679.519818,15152.23248,19971.03133,4284.10784,4891.921163,17284.19468,5890.804374,4229.679745,8251.186977,10085.44347,15384.19457,13831.46617,51858.49212,66255.93917,18265.80232,2766.078692,8485.431286,35598.84888,,
05/08/2022 01:00,790.3540025,3357.518286,484.8983006,2511.13315,5769.668098,1899.098609,7555.601162,2626.648977,3030.783816,16103.76556,28105.35014,3048.887584,15152.23248,5078.488763,1089.417625,7009.875557,3496.590215,5890.804374,8031.875653,15943.29254,10085.44347,35864.48554,22152.32479,40291.35847,36945.00302,20239.3627,2493.205497,18718.78447,6471.99663,,
05/08/2022 02:00,3582.708229,3357.518286,535.3351959,2772.329693,3130.221667,1030.319165,3843.187257,1336.055684,4693.44381,5320.148517,25777.89504,4996.528789,5139.189515,5124.820826,1099.356599,7009.875557,16311.21635,5890.804374,1355.533418,18427.85478,5886.618732,25335.99768,14311.78966,38697.86204,103152.2071,17289.68547,3272.733793,2166.3439,12226.19657,,
05/08/2022 03:00,3582.708229,3096.186831,576.007953,2982.960889,2991.662752,984.7122013,2248.986191,781.8434499,1003.210667,20553.68382,44320.43562,3014.863277,5139.189515,6197.961598,1329.562576,7009.875557,3496.590215,5890.804374,1888.594616,22343.97965,5544.497126,11390.46638,8724.124362,9822.80797,12932.08959,8971.099719,3549.962777,5074.392536,15766.49426,,
05/08/2022 04:00,3582.708229,910.8520801,484.8983006,2511.13315,3130.221667,1030.319165,11039.43275,3837.777314,3237.797337,23783.85508,43074.81637,4354.222292,28678.08094,27708.14009,5943.842269,1505.435427,3496.590215,5890.804374,16089.71924,11533.72843,1811.542764,16232.21517,21778.99503,14002.54395,39452.67204,8971.099719,2622.166918,15795.55329,16769.28602,,
05/08/2022 05:00,3582.708229,3096.186831,535.3351959,2772.329693,3130.221667,1030.319165,12511.57374,4349.556264,3237.797337,21106.03462,29159.65236,3478.969493,23973.76498,50598.70226,10854.23649,1505.435427,16311.21635,5890.804374,9274.679293,4457.912081,1811.542764,44804.9958,22241.29631,5621.522551,13467.55523,8971.099719,5055.306646,15795.55329,27242.43815,,
05/08/2022 06:00,3582.708229,1450.158482,535.3351959,2772.329693,5769.668098,1899.098609,3798.969016,1320.683539,1032.167182,4977.048211,24760.73295,2085.637405,23973.76498,30457.65698,6533.657921,1505.435427,3496.590215,5890.804374,8578.329714,13392.5945,1811.542764,25335.99768,6806.671735,14544.27842,92286.94333,11906.02444,3964.494177,15795.55329,12635.39441,,
05/08/2022 07:00,1427.437332,5474.005345,304.1429844,1575.059203,2304.102987,758.4004321,19417.89391,6750.487497,13576.40736,37892.77529,15466.08312,6485.545921,23973.76498,13045.25883,2798.418104,5050.432395,3496.590215,5943.625951,4366.732597,12466.68763,5544.497126,25335.99768,26178.31445,39349.9585,34961.56485,8971.099719,5759.602128,30728.43705,10490.04076,,
05/08/2022 08:00,3854.13027,5552.651928,316.736318,1640.276048,19626.78073,6460.196907,4479.20808,1557.163628,12573.05531,11324.57099,15466.08312,3633.317244,28678.08094,21648.95232,4644.048912,5050.432395,12374.95798,22372.50241,2326.296493,10680.02072,10085.44347,12822.64174,25425.01389,19001.55926,61495.61061,20239.3627,3964.494177,18410.06418,13388.25984,,
05/08/2022 09:00,1921.618256,3022.05407,5885.060465,30476.84516,9785.65267,3220.968531,7547.830758,2623.947653,3654.435371,15686.35099,22589.7091,13061.62156,5139.189515,22312.94251,4786.485502,9791.893781,16246.99079,32235.72449,2326.296493,10612.1024,10642.0599,39019.83843,21534.38959,13032.30522,38804.28724,10528.32938,3272.733793,52011.66874,11875.08614,,
05/08/2022 10:00,4300.532162,2335.377332,5698.10975,29508.68723,12986.80269,4274.633914,3397.50024,1181.115882,3575.544103,21123.29049,34153.72589,4047.387354,31809.6868,33814.31712,7253.715577,9610.760078,16246.99079,34014.81668,6611.81944,10200.18404,9426.677747,16275.62614,17961.0251,15790.40688,42026.1168,6976.747218,1202.415965,52011.66874,8378.91634,,
05/08/2022 11:00,1902.701447,2675.264996,5885.060465,30476.84516,12986.80269,4274.633914,6547.395515,2276.153725,5459.651728,12953.86838,18044.28756,5536.654006,20013.96255,32174.72068,6901.995736,9610.760078,10154.02591,30130.13632,10500.42335,11394.15606,9210.941527,16275.62614,17511.76547,14841.02006,93106.92819,11112.41814,3753.137121,7931.710847,11388.96645,,
05/08/2022 12:00,1902.701447,3263.526633,1927.479894,9981.801652,21144.011,6959.596497,4866.153364,1691.6823,8448.787878,9233.567025,23155.67405,5124.299591,21118.53473,31335.37277,6721.942093,7101.2444,10154.02591,30130.13632,10500.42335,4399.457839,9210.941527,11289.95977,17369.33268,12560.14305,22210.82173,11112.41814,2401.665435,14119.57457,7547.696705,,
05/08/2022 13:00,1902.701447,2143.890003,3913.039279,20264.37841,21144.011,6959.596497,6587.113228,2289.961295,8448.787878,15106.32834,19996.2447,3674.203773,21118.53473,29589.21426,6347.36297,7101.2444,13769.18589,26590.27045,2873.016578,6327.183138,6168.159029,11289.95977,38695.9495,7483.508331,28602.95928,6753.604074,1409.568158,10755.65516,6502.301643,,
05/08/2022 14:00,4300.532162,5848.182258,2173.701543,11256.9048,21144.011,6959.596497,6509.631187,2263.025235,3113.348358,13105.0645,26604.37175,8178.94321,21118.53473,10414.41164,2234.059012,4914.656144,13769.18589,36057.26243,10687.85977,8579.86395,6168.159029,10189.06457,16813.79478,19501.21431,43487.78228,5982.305103,1123.263383,10755.65516,7438.910143,,
05/08/2022 15:00,1584.730844,2527.902757,628.679714,3255.731086,13481.36361,4437.419702,4436.675296,1542.37742,3109.168302,9431.375721,19972.40319,4456.896375,21118.53473,10414.41164,2234.059012,8997.953221,16645.2167,26590.27045,10687.85977,6081.842555,6168.159029,25771.83611,38381.21412,7882.93252,15035.58568,6753.604074,1074.424532,10755.65516,5667.045606,,
05/08/2022 16:00,1902.701447,5848.182258,2173.701543,11256.9048,13481.36361,4437.419702,6286.142002,2185.330869,2196.594665,13105.0645,23155.67405,13307.95575,21118.53473,13091.0841,2808.248361,8997.953221,13769.18589,26590.27045,12053.15674,5604.583798,6168.159029,11289.95977,22800.0468,5532.377213,15035.58568,5982.305103,1040.060313,10755.65516,8787.622537,,
