Timestamp,Z10 Heat Demand with HPs,Z11 Heat Demand with HPs,Z12 Heat Demand with HPs,Z13 Heat Demand with HPs,Z14 Heat Demand with HPs,Z15 Heat Demand with HPs,Z16 Heat Demand with HPs,Z17 Heat Demand with HPs,Z1_1 Heat Demand with HPs,Z1_2 Heat Demand with HPs,Z1_3 Heat Demand with HPs,Z1_4 Heat Demand with HPs,Z2 Heat Demand with HPs,Z3 Heat Demand with HPs,Z4 Heat Demand with HPs,Z5 Heat Demand with HPs,Z6 Heat Demand with HPs,Z7 Heat Demand with HPs,Z8 Heat Demand with HPs,Z9 Heat Demand with HPs
04/01/2020 02:00,546.8296718,1121.078341,432.0273139,1035.022161,3653.987519,910.6023656,505.9179386,396.6322816,155.200211,12.27382721,49.74529084,40.19344301,175.7841644,39.33585915,89.91091621,1086.428052,776.4631312,485.1174849,513.9858657,1069.493167
04/01/2020 03:00,224.3138533,1121.078341,474.7638288,627.9802161,2216.988156,910.6023656,557.3369364,366.8627891,155.200211,11.42382845,46.30028264,40.19344301,175.7841644,60.79296608,138.5109867,1086.428052,776.4631312,550.7185993,575.404964,894.8588334
04/01/2020 04:00,224.3138533,1121.078341,523.532903,1094.033928,3862.319542,910.6023656,357.0059856,366.8627891,155.200211,9.939056427,40.28256585,43.30096569,189.3747712,36.71815384,81.59056318,1086.428052,776.4631312,525.4920107,632.0350795,1335.121468
04/01/2020 05:00,224.3138533,981.4179884,408.9674655,819.4109358,2892.805049,910.6023656,640.4752512,230.399013,188.0288299,10.53988603,42.71770225,49.7267153,217.47749,52.02597928,118.5362417,809.9632656,578.8755291,474.3763755,632.0350795,1000.446667
04/01/2020 06:00,224.3138533,981.4179884,750.6509899,782.651259,2763.030629,910.6023656,879.0365544,570.9525401,188.0288299,8.075650313,32.73026146,58.59884044,256.2793191,55.02020825,125.3583074,809.9632656,578.8755291,525.4920107,513.9858657,1335.121468
04/01/2020 07:00,529.9051062,981.4179884,813.3924321,669.6594119,2364.130186,684.3689666,815.8312694,570.9525401,155.200211,13.89349706,56.30974271,64.33480016,281.3652737,31.72276838,72.50949215,499.9019124,357.276677,473.0494684,537.4996055,1151.275801
04/01/2020 08:00,347.4034153,981.4179884,783.4415522,555.7497874,1961.989669,684.3689666,904.5806125,463.5561735,155.200211,13.14258817,53.26634145,63.44639835,277.4798894,52.02597928,84.72230442,437.6257316,312.7682917,619.9826241,864.1822012,806.8194917
04/01/2020 09:00,270.7033885,981.4179884,830.5619439,905.1473807,3195.484461,684.3689666,801.3455589,463.5561735,155.200211,11.9224814,48.3213015,58.88189215,257.5172326,31.06992345,105.4620935,894.7111838,639.4443203,473.0494684,537.4996055,806.8194917
04/01/2020 10:00,426.9556857,981.4179884,437.1582848,530.8925302,1874.234923,599.1124704,717.1809866,512.4113341,155.200211,13.14258817,53.26634145,35.09911834,153.5043711,31.06992345,50.62615952,611.7854255,437.2391032,469.9695476,584.711115,1069.493167
04/01/2020 11:00,381.2572123,981.4179884,484.0741642,702.9715748,2481.733684,894.8948273,662.5241913,512.4113341,118.6837461,6.266325629,25.39714677,50.32136176,220.0781488,52.02597928,82.4364473,739.7155907,528.6699683,454.0816827,594.5608948,913.3084175
04/01/2020 12:00,549.6208986,1109.080663,390.3860987,596.3978256,2105.491355,632.8252309,648.7926056,347.3071232,155.200211,12.93022336,52.40563607,48.51720441,212.1877501,31.06992345,50.62615952,499.9019124,357.276677,444.6703108,587.263951,949.9508028
04/01/2020 13:00,302.2833076,1016.391484,390.3860987,582.8239493,2057.570859,557.5655683,677.9883237,359.3173444,172.8466466,11.42382845,46.30028264,48.51720441,212.1877501,31.06992345,116.5678997,894.7111838,639.4443203,444.6703108,569.1935112,933.5164751
04/01/2020 14:00,302.2833076,1016.391484,390.3860987,687.8163313,2428.230414,557.5655683,608.9379191,347.3071232,188.0288299,9.558307193,38.73940568,47.95823674,209.7431308,31.06992345,80.65921409,894.7111838,639.4443203,447.5844344,581.7428586,933.5164751
04/01/2020 15:00,302.2833076,1109.080663,390.3860987,582.8239493,2057.570859,632.8252309,663.5995564,359.3173444,188.0288299,8.262391096,33.48711378,50.84108276,222.3511246,31.06992345,116.5678997,894.7111838,639.4443203,437.5627114,633.9633168,913.3084175
04/01/2020 16:00,549.6208986,1109.080663,390.3860987,583.5401874,2060.099428,632.8252309,703.8147108,354.9644096,198.8831389,8.262391096,33.48711378,50.84108276,222.3511246,31.06992345,116.5678997,499.9019124,357.276677,530.5745916,513.9858657,992.3591966
04/01/2020 17:00,381.2572123,1109.080663,484.0741642,901.5407691,3182.75187,632.8252309,810.1139209,512.4113341,155.200211,7.864201531,31.8732687,50.84108276,222.3511246,22.93334638,50.62615952,499.9019124,357.276677,561.1105246,632.0350795,677.7341824
04/01/2020 18:00,381.2572123,1109.080663,484.0741642,570.952068,2015.658997,632.8252309,477.3009582,354.9644096,155.200211,8.226474488,33.34154532,41.7490898,182.5877138,48.00125435,106.6624807,911.8713442,651.7085765,463.1146266,684.273738,671.9194073
04/01/2020 19:00,447.4223661,981.4179884,484.0741642,793.9432768,2802.895372,632.8252309,798.3676247,512.4113341,155.200211,7.237743632,29.33426192,43.74878882,191.333305,47.10381344,82.4364473,620.3490425,443.3594651,546.4378557,760.1327272,677.7341824
04/01/2020 20:00,347.4034153,981.4179884,484.0741642,757.6255052,2674.681031,894.8948273,771.3015113,347.3071232,118.6837461,6.928939907,28.08269378,55.40083179,242.2929761,47.10381344,82.4364473,620.3490425,443.3594651,619.9826241,679.8185826,1335.121468
