name,Beauly,Peterhead,Errochty,Denny/Bonnybridge,Neilston,Strathaven,Torness,Eccles,Harker,Stella West,Penwortham,Deeside,Daines,Th. Marsh/Stocksbridge,Thornton/Drax/Eggborough,Keadby,Ratcliffe,Feckenham,Walpole,Bramford,Pelham,Sundon/East Claydon,Melksham,Bramley,London,Kemsley,Sellindge,Lovedean,S.W.Penisula
15/10/2035 00:00,207.7032816,310.023953,97.7093127,801.7104989,988.266226,291.5503843,252.0116863,77.02224518,303.0246298,1529.126885,851.1430596,1796.709542,1536.230549,1467.736688,1118.389789,430.4638879,1161.393085,2510.068325,609.8318293,785.5698951,482.8824645,1914.176609,2469.776197,792.7045221,5172.263559,836.2876303,507.8101836,1159.139151,1592.37486
15/10/2035 01:00,174.5472392,260.5342808,82.11180222,673.7320334,830.5075397,245.0096806,211.7826149,64.7270479,254.652272,1285.029655,715.2735869,1509.897619,1290.999348,1233.439283,939.8592484,361.7481758,975.9978514,2109.381677,512.4832953,660.1679827,405.7990823,1608.61321,2075.521452,666.1636966,4346.605975,702.7895561,426.7475455,974.1037177,1338.181243
15/10/2035 02:00,161.4002438,240.9106934,75.92709547,622.9861608,767.9532485,226.5554148,195.8310302,59.85177054,235.4717208,1188.240504,661.3987814,1396.171288,1193.760557,1140.535949,869.0685255,334.5011014,902.4851488,1950.501872,473.8827676,610.443762,375.234069,1487.451566,1919.192019,615.9878754,4019.217188,649.8550547,394.6046823,900.7336823,1237.388685
15/10/2035 03:00,159.9835771,238.7961355,75.26065664,617.5179921,761.2126527,224.5668582,194.1121523,59.3264305,233.4049027,1177.8109,655.5934516,1383.916601,1183.282501,1130.525063,861.4404053,331.5650675,894.5637192,1933.381631,469.7233319,605.0856823,371.9405076,1474.39568,1902.346595,610.5811331,3983.939105,644.1510483,391.1410982,892.8276259,1226.52769
15/10/2035 04:00,167.7024159,250.3174987,78.89180986,647.3118118,797.9394086,235.4016915,203.4776163,62.18879402,244.6661512,1234.637561,687.2243245,1450.687387,1240.373154,1185.070292,903.0029193,347.5623178,937.7243567,2026.662839,492.3863999,634.2796718,389.8857798,1545.531873,1994.130434,640.0402654,4176.154984,675.2298516,410.0127546,935.9045009,1285.704823
15/10/2035 05:00,189.2678109,282.5066338,89.03676235,730.5517272,900.5490129,265.6727549,229.6434598,70.18585179,276.1285614,1393.40359,775.5967188,1637.235961,1399.876742,1337.462306,1019.12298,392.2564782,1058.309359,2287.277955,555.7039565,715.8437423,440.0224508,1744.276806,2250.562103,722.3451092,4713.180234,762.0598379,462.7376182,1056.255482,1451.037757
15/10/2035 06:00,225.5709211,336.6937109,106.1147397,870.6775085,1073.28166,316.6309566,273.6909488,83.64807076,329.0922722,1660.669766,924.3624969,1951.271175,1668.384522,1593.998488,1214.599081,467.4944708,1261.301728,2725.996527,662.2925089,853.148412,524.4223466,2078.843327,2682.238275,860.8967941,5617.206654,908.2291318,551.4944685,1258.8539,1729.358637
15/10/2035 07:00,241.4515235,360.3975594,113.58541,931.9747856,1148.842638,338.9223507,292.9592884,89.53704677,352.2609655,1777.583932,989.4392945,2088.644208,1785.84182,1706.218875,1300.109061,500.4069301,1350.099659,2917.911631,708.9191038,913.2116089,561.3426317,2225.197671,2871.072718,921.5054911,6012.668198,972.1701113,590.3206802,1347.4795,1851.108624
15/10/2035 08:00,240.7102822,359.2911611,113.2367098,929.1136804,1145.315761,337.88188,292.0599215,89.26217356,351.1795461,1772.126859,986.4017769,2082.232199,1780.359396,1700.980888,1296.117807,498.8707117,1345.954936,2908.953822,706.7427658,910.4081055,559.6193444,2218.366452,2862.258702,918.6765261,5994.209678,969.185609,588.5084321,1343.342821,1845.425834
15/10/2035 09:00,241.751916,360.845934,113.7267229,933.1342658,1150.271926,339.3440078,293.3237623,89.64844082,352.6992174,1779.795444,990.6702671,2091.242714,1788.063606,1708.341601,1301.726542,501.029492,1351.779333,2921.541837,709.801078,914.3477457,562.0410044,2227.966065,2874.644652,922.6519464,6020.148626,973.379599,591.0551048,1349.155914,1853.411609
15/10/2035 10:00,246.4574871,367.8696062,115.9403525,951.2972228,1172.66135,345.9491566,299.0331517,91.39339953,359.564318,1814.438206,1009.953131,2131.947629,1822.867303,1741.593552,1327.063949,510.7817617,1378.090991,2978.408079,723.6169744,932.1450331,572.9808304,2271.332227,2930.598065,940.6108707,6137.327583,992.3259097,602.5596747,1375.416509,1889.48727
15/10/2035 11:00,245.472736,366.399738,115.4770986,947.496198,1167.975838,344.5668742,297.8383281,91.02822599,358.1276347,1807.188395,1005.91774,2123.429171,1815.583813,1734.634801,1321.761502,508.7408705,1372.584659,2966.507484,720.725674,928.4205332,570.6914152,2262.25684,2918.888501,936.8525445,6112.805138,988.3609498,600.1520735,1369.920864,1881.937591
15/10/2035 12:00,240.779076,359.3938448,113.2690724,929.3792168,1145.643087,337.9784451,292.1433908,89.28768427,351.2799116,1772.633325,986.6836859,2082.827291,1780.868215,1701.46702,1296.488231,499.0132866,1346.339604,2909.785187,706.9447496,910.6682959,559.779281,2219.00045,2863.076722,918.9390795,5995.922795,969.4625977,588.676625,1343.726742,1845.953249
15/10/2035 13:00,240.625676,359.1648754,113.1969088,928.7871104,1144.9132,337.7631194,291.9572666,89.2307992,351.0561116,1771.503982,986.055071,2081.500325,1779.733626,1700.383018,1295.66224,498.6953659,1345.481852,2907.931367,706.494356,910.0881103,559.4226464,2217.586728,2861.25266,918.3536246,5992.1028,968.8449543,588.3015799,1342.870655,1844.777194
15/10/2035 14:00,244.3113152,364.6661676,114.9307344,943.0132488,1162.449719,342.936603,296.4291466,90.59753835,356.4332026,1798.63793,1001.158377,2113.382455,1806.993626,1726.427613,1315.507768,506.3338324,1366.090462,2952.471858,717.3156587,924.027838,567.9912666,2251.55328,2905.078178,932.4199544,6083.883234,983.6846546,597.3125358,1363.43927,1873.03346
15/10/2035 15:00,260.4427369,388.7443964,122.519397,1005.27866,1239.204112,365.5800691,316.0018118,96.57952529,379.967824,1917.398647,1067.263002,2252.925168,1926.306054,1840.420417,1402.368299,539.7661136,1456.290874,3147.418083,764.6786775,985.0396775,605.4946734,2400.219155,3096.895087,993.9859097,6485.590728,1048.635523,636.7519716,1453.464629,1996.706376
